type,breed,age_months,weight,health_status,vaccinated,country,price
Bird,DOWNY WOODPECKER,31,0.1,0,1,USA,176.62
Bird,DOWNY WOODPECKER,14,0.1,1,1,USA,267.26
Bird,DOWNY WOODPECKER,36,0.1,0,1,USA,192.16
Bird,DOWNY WOODPECKER,39,0.1,1,1,USA,216.12
Bird,DOWNY WOODPECKER,6,0.1,0,1,USA,219.75
Bird,DOWNY WOODPECKER,60,0.1,1,1,Canada,239.73
Bird,DOWNY WOODPECKER,19,0.1,1,1,Canada,267.56
Bird,DOWNY WOODPECKER,11,0.1,2,1,Canada,267.47
Bird,DOWNY WOODPECKER,12,0.1,1,1,Canada,234.66
Bird,DOWNY WOODPECKER,16,0.1,1,1,Canada,224.44
Bird,DOWNY WOODPECKER,3,0.1,2,1,Canada,330.51
Bird,DOWNY WOODPECKER,30,0.1,1,1,USA,198.89
Bird,DOWNY WOODPECKER,19,0.1,2,1,USA,279.94
Bird,DOWNY WOODPECKER,21,0.1,1,1,Canada,257.69
Bird,DOWNY WOODPECKER,32,0.1,2,1,Canada,252.02
Bird,DOWNY WOODPECKER,13,0.1,2,1,USA,267.1
Bird,DOWNY WOODPECKER,6,0.1,0,1,USA,216.51
Bird,DOWNY WOODPECKER,23,0.1,0,1,USA,211.26
Bird,DOWNY WOODPECKER,51,0.1,0,1,USA,190.18
Bird,DOWNY WOODPECKER,9,0.1,1,1,Canada,274.56
Bird,DOWNY WOODPECKER,9,0.1,1,1,USA,233.25
Bird,DOWNY WOODPECKER,19,0.1,0,0,USA,226.14
Bird,DOWNY WOODPECKER,47,0.1,2,1,Canada,255.72
Bird,DOWNY WOODPECKER,49,0.1,1,1,USA,198.98
Bird,DOWNY WOODPECKER,40,0.1,0,1,USA,175.43
Bird,DOWNY WOODPECKER,6,0.1,1,1,Canada,257.43
Bird,DOWNY WOODPECKER,33,0.1,1,1,USA,200.95
Bird,DOWNY WOODPECKER,7,0.1,1,1,Canada,285.03
Bird,DOWNY WOODPECKER,3,0.1,1,1,USA,314.14
Bird,DOWNY WOODPECKER,31,0.1,1,1,USA,236.18
Bird,DOWNY WOODPECKER,21,0.1,1,0,USA,218.88
Bird,DOWNY WOODPECKER,53,0.1,1,1,USA,201.74
Bird,DOWNY WOODPECKER,6,0.1,1,1,Canada,259.65
Bird,DOWNY WOODPECKER,6,0.1,1,1,Canada,255.67
Bird,DOWNY WOODPECKER,37,0.1,2,1,USA,257.17
Bird,DOWNY WOODPECKER,5,0.1,1,1,Canada,289.95
Bird,DOWNY WOODPECKER,6,0.1,0,0,Canada,249.0
Bird,DOWNY WOODPECKER,38,0.1,1,0,USA,217.53
Bird,DOWNY WOODPECKER,33,0.1,1,1,Canada,199.26
Bird,DOWNY WOODPECKER,48,0.1,1,1,Canada,236.22
Bird,DOWNY WOODPECKER,10,0.1,1,1,USA,235.88
Bird,DOWNY WOODPECKER,9,0.1,1,1,Canada,249.97
Bird,DOWNY WOODPECKER,2,0.1,2,0,Canada,304.45
Bird,DOWNY WOODPECKER,49,0.1,2,1,USA,239.97
Bird,DOWNY WOODPECKER,52,0.1,1,1,Canada,198.33
Bird,DOWNY WOODPECKER,19,0.1,1,1,Canada,214.19
Bird,DOWNY WOODPECKER,4,0.1,1,1,Canada,329.11
Bird,DOWNY WOODPECKER,21,0.1,1,1,Canada,216.75
Bird,DOWNY WOODPECKER,28,0.1,2,1,Canada,268.27
Bird,DOWNY WOODPECKER,39,0.1,1,0,Canada,169.16
Bird,DOWNY WOODPECKER,35,0.1,1,1,USA,226.45
Bird,DOWNY WOODPECKER,15,0.1,1,1,Canada,248.96
Bird,DOWNY WOODPECKER,37,0.1,1,1,USA,181.97
Bird,DOWNY WOODPECKER,8,0.1,1,1,USA,236.97
Bird,DOWNY WOODPECKER,31,0.1,2,0,Canada,228.09
Bird,DOWNY WOODPECKER,9,0.1,1,1,USA,261.55
Bird,DOWNY WOODPECKER,23,0.1,2,1,USA,248.62
Bird,DOWNY WOODPECKER,4,0.1,0,1,Canada,310.72
Bird,DOWNY WOODPECKER,21,0.1,1,1,Canada,265.61
Bird,DOWNY WOODPECKER,5,0.1,2,1,Canada,362.79
Bird,DOWNY WOODPECKER,13,0.1,2,1,Canada,248.2
Bird,DOWNY WOODPECKER,13,0.1,1,1,USA,245.82
Bird,DOWNY WOODPECKER,18,0.1,2,1,Canada,276.99
Bird,DOWNY WOODPECKER,12,0.1,1,1,USA,226.38
Bird,DOWNY WOODPECKER,26,0.1,2,1,Canada,246.89
Bird,DOWNY WOODPECKER,11,0.1,1,1,Canada,237.66
Bird,DOWNY WOODPECKER,14,0.1,2,1,Canada,294.73
Bird,DOWNY WOODPECKER,52,0.1,1,1,USA,230.55
Bird,DOWNY WOODPECKER,58,0.1,0,1,USA,198.8
Bird,DOWNY WOODPECKER,38,0.1,1,0,Canada,174.52
Bird,DOWNY WOODPECKER,39,0.1,1,1,Canada,242.66
Bird,DOWNY WOODPECKER,58,0.1,2,1,USA,255.67
Bird,DOWNY WOODPECKER,16,0.1,1,1,USA,267.12
Bird,DOWNY WOODPECKER,7,0.1,1,1,Canada,273.75
Bird,DOWNY WOODPECKER,37,0.1,1,0,Canada,211.58
Bird,DOWNY WOODPECKER,2,0.1,2,1,Canada,339.02
Bird,DOWNY WOODPECKER,4,0.1,1,0,Canada,266.01
Bird,DOWNY WOODPECKER,17,0.1,1,1,Canada,220.95
Bird,DOWNY WOODPECKER,54,0.1,1,1,USA,189.0
Bird,DOWNY WOODPECKER,18,0.1,1,0,Canada,243.09
Bird,DOWNY WOODPECKER,20,0.1,2,1,Canada,268.82
Bird,DOWNY WOODPECKER,11,0.1,1,1,Canada,242.64
Bird,DOWNY WOODPECKER,2,0.1,2,1,Canada,340.46
Bird,DOWNY WOODPECKER,9,0.1,1,0,Canada,261.27
Bird,DOWNY WOODPECKER,2,0.1,2,1,Canada,357.61
Bird,DOWNY WOODPECKER,48,0.1,2,1,Canada,229.21
Bird,DOWNY WOODPECKER,4,0.1,1,1,Canada,312.86
Bird,DOWNY WOODPECKER,5,0.1,0,1,USA,304.44
Bird,DOWNY WOODPECKER,36,0.1,0,1,USA,180.93
Bird,DOWNY WOODPECKER,39,0.1,1,1,Canada,200.66
Bird,DOWNY WOODPECKER,14,0.1,2,1,USA,252.73
Bird,DOWNY WOODPECKER,13,0.1,2,1,USA,247.74
Bird,DOWNY WOODPECKER,35,0.1,1,1,USA,238.94
Bird,DOWNY WOODPECKER,11,0.1,1,1,USA,264.76
Bird,DOWNY WOODPECKER,11,0.1,0,1,Canada,267.72
Bird,DOWNY WOODPECKER,19,0.1,2,1,USA,273.34
Bird,DOWNY WOODPECKER,32,0.1,0,0,USA,171.8
Bird,DOWNY WOODPECKER,39,0.1,1,1,Canada,207.85
Bird,DOWNY WOODPECKER,7,0.1,1,1,USA,235.25
Bird,DOWNY WOODPECKER,43,0.1,1,1,Canada,191.73
Bird,DOWNY WOODPECKER,47,0.1,2,1,USA,251.58
Bird,DOWNY WOODPECKER,26,0.1,1,1,Canada,225.79
Bird,DOWNY WOODPECKER,11,0.1,0,0,Canada,194.69
Bird,DOWNY WOODPECKER,36,0.1,2,1,Canada,216.86
Bird,DOWNY WOODPECKER,39,0.1,2,1,Canada,218.13
Bird,DOWNY WOODPECKER,8,0.1,2,1,Canada,274.31
Bird,DOWNY WOODPECKER,5,0.1,2,0,Canada,311.09
Bird,DOWNY WOODPECKER,11,0.1,2,0,USA,275.2
Bird,DOWNY WOODPECKER,48,0.1,2,1,Canada,255.94
Bird,DOWNY WOODPECKER,22,0.1,2,1,USA,299.36
Bird,DOWNY WOODPECKER,4,0.1,2,1,USA,306.43
Bird,DOWNY WOODPECKER,57,0.1,1,1,USA,205.65
Bird,DOWNY WOODPECKER,22,0.1,1,1,Canada,246.44
Bird,DOWNY WOODPECKER,11,0.1,0,1,USA,239.99
Bird,DOWNY WOODPECKER,51,0.1,1,1,Canada,197.42
Bird,DOWNY WOODPECKER,53,0.1,1,0,USA,198.43
Bird,DOWNY WOODPECKER,2,0.1,0,1,USA,299.25
Bird,DOWNY WOODPECKER,4,0.1,2,1,USA,319.99
Bird,DOWNY WOODPECKER,3,0.1,1,1,Canada,315.3
Bird,DOWNY WOODPECKER,20,0.1,0,1,Canada,195.0
Bird,DOWNY WOODPECKER,54,0.1,1,1,Canada,218.17
Bird,DOWNY WOODPECKER,37,0.1,1,1,USA,227.44
Bird,DOWNY WOODPECKER,11,0.1,2,1,USA,306.48
Bird,DOWNY WOODPECKER,7,0.1,2,1,USA,270.27
Bird,DOWNY WOODPECKER,53,0.1,1,0,Canada,213.0
Bird,DOWNY WOODPECKER,20,0.1,2,0,Canada,230.28
Bird,DOWNY WOODPECKER,23,0.1,1,1,Canada,256.7
Bird,DOWNY WOODPECKER,44,0.1,0,1,Canada,166.48
Bird,DOWNY WOODPECKER,5,0.1,2,1,USA,344.84
Cat,Abyssinian,16,5.24,2,1,Ethiopia,2418.97
Cat,Abyssinian,26,5.36,1,1,Ethiopia,2403.29
Cat,Abyssinian,39,3.98,0,0,England,1655.23
Cat,Abyssinian,20,4.94,0,1,England,2542.13
Cat,Abyssinian,53,5.04,2,1,Ethiopia,2270.6
Cat,Abyssinian,33,4.14,1,1,England,2069.71
Cat,Abyssinian,42,3.79,2,1,England,2670.74
Cat,Abyssinian,57,4.99,1,1,USA,1475.84
Cat,Abyssinian,60,3.68,2,1,USA,2309.04
Cat,Abyssinian,34,4.77,0,1,England,1702.74
Cat,Abyssinian,9,3.93,1,0,England,1797.1
Cat,Abyssinian,5,4.69,2,1,USA,3379.8
Cat,Abyssinian,14,4.17,1,1,USA,2080.59
Cat,Abyssinian,16,5.19,1,1,USA,2345.03
Cat,Abyssinian,35,4.71,1,1,USA,2044.76
Cat,Abyssinian,8,4.87,2,0,England,2850.52
Cat,Abyssinian,43,3.62,1,1,Ethiopia,1880.0
Cat,Abyssinian,36,5.2,1,0,USA,1573.56
Cat,Abyssinian,21,4.17,1,1,Ethiopia,2652.49
Cat,Abyssinian,7,4.34,1,0,Ethiopia,2304.48
Cat,Abyssinian,20,5.06,1,1,USA,1867.22
Cat,Abyssinian,60,5.03,0,1,USA,2115.13
Cat,Abyssinian,39,4.88,1,1,England,2382.3
Cat,Abyssinian,15,4.78,1,1,Ethiopia,2225.35
Cat,Abyssinian,49,5.27,2,1,England,2353.47
Cat,Abyssinian,19,3.62,1,0,USA,1741.61
Cat,Abyssinian,14,5.03,2,1,USA,2190.18
Cat,Abyssinian,13,3.81,1,0,Ethiopia,2171.68
Cat,Abyssinian,12,4.95,1,1,Ethiopia,2641.3
Cat,Abyssinian,39,5.37,1,1,England,1978.56
Cat,Abyssinian,24,4.77,2,0,Ethiopia,1771.45
Cat,Abyssinian,14,3.93,1,1,Ethiopia,2594.26
Cat,Abyssinian,49,3.69,1,1,England,2175.52
Cat,Abyssinian,9,3.74,2,1,Ethiopia,2936.77
Cat,Abyssinian,24,4.28,1,1,Ethiopia,2188.77
Cat,Abyssinian,9,4.49,2,0,England,2134.98
Cat,Abyssinian,21,4.9,0,1,Ethiopia,2551.15
Cat,Abyssinian,2,4.43,0,1,Ethiopia,2439.21
Cat,Abyssinian,22,4.16,1,1,Ethiopia,2203.31
Cat,Abyssinian,45,3.97,1,1,England,2027.2
Cat,Abyssinian,19,4.8,1,1,England,2764.84
Cat,Abyssinian,29,3.81,1,1,USA,1558.58
Cat,Abyssinian,10,3.98,2,1,Ethiopia,3050.61
Cat,Abyssinian,2,4.72,2,1,USA,2741.99
Cat,Abyssinian,44,4.39,2,1,Ethiopia,2723.95
Cat,Abyssinian,39,5.28,0,1,USA,2010.75
Cat,Abyssinian,45,4.55,2,1,USA,1971.85
Cat,Abyssinian,9,4.61,2,1,England,2669.73
Cat,Abyssinian,16,4.11,0,1,Ethiopia,1976.63
Cat,Abyssinian,7,4.53,0,1,Ethiopia,1887.38
Cat,Abyssinian,27,3.74,2,1,England,2271.18
Cat,Abyssinian,13,4.3,1,1,England,2002.82
Cat,Abyssinian,60,4.24,2,1,Ethiopia,2591.69
Cat,Abyssinian,16,4.53,1,1,USA,2349.1
Cat,Abyssinian,38,3.67,1,1,USA,2186.25
Cat,Abyssinian,27,5.24,2,1,England,2596.19
Cat,Abyssinian,5,4.55,2,0,Ethiopia,3391.75
Cat,Abyssinian,8,4.4,1,0,England,1702.49
Cat,Abyssinian,6,4.8,1,1,England,2655.3
Cat,Abyssinian,23,4.72,2,0,Ethiopia,2045.66
Cat,Abyssinian,5,3.67,1,1,Ethiopia,2770.02
Cat,Abyssinian,48,4.11,0,1,USA,2082.46
Cat,Abyssinian,5,4.72,2,0,England,2638.71
Cat,Abyssinian,8,4.1,2,1,England,2436.67
Cat,Abyssinian,13,4.5,1,0,USA,1997.83
Cat,Abyssinian,19,3.97,1,1,USA,1838.28
Cat,Abyssinian,28,4.29,1,0,Ethiopia,1845.42
Cat,Abyssinian,18,3.66,1,1,England,2323.11
Cat,Abyssinian,17,5.11,1,0,Ethiopia,2140.21
Cat,Abyssinian,7,5.23,2,1,USA,2657.92
Cat,Abyssinian,19,3.66,2,1,Ethiopia,3175.37
Cat,Abyssinian,60,4.31,1,0,USA,1166.79
Cat,Abyssinian,4,4.22,1,1,England,3280.44
Cat,Abyssinian,10,5.14,2,1,England,3125.36
Cat,Abyssinian,14,4.69,1,1,USA,2243.13
Cat,Abyssinian,17,3.87,1,1,England,2651.37
Cat,Abyssinian,39,4.3,1,0,Ethiopia,2025.96
Cat,Abyssinian,12,4.81,1,1,Ethiopia,2501.92
Cat,Abyssinian,22,3.97,1,1,Ethiopia,2287.9
Cat,Abyssinian,10,4.91,1,1,England,2324.51
Cat,Abyssinian,3,3.69,1,1,USA,2711.13
Cat,Abyssinian,10,4.25,1,1,Ethiopia,2448.03
Cat,Abyssinian,19,4.32,0,1,England,2294.41
Cat,Abyssinian,48,3.75,0,1,Ethiopia,2188.98
Cat,Abyssinian,43,4.61,1,1,Ethiopia,2229.71
Cat,Abyssinian,25,3.7,2,1,USA,2709.22
Cat,Abyssinian,12,4.29,2,1,England,2668.25
Cat,Abyssinian,22,4.94,0,1,England,2550.6
Cat,Abyssinian,34,3.81,1,0,England,2174.35
Cat,Abyssinian,55,5.34,0,1,England,1791.03
Cat,Abyssinian,14,4.41,0,1,USA,1715.16
Cat,Abyssinian,26,4.66,2,1,England,2119.0
Cat,Abyssinian,6,5.21,2,0,USA,2162.84
Cat,Abyssinian,17,5.06,2,0,Ethiopia,1980.27
Cat,Abyssinian,5,3.71,1,0,USA,2634.13
Cat,Abyssinian,26,4.85,2,1,England,2433.33
Cat,Abyssinian,13,4.92,2,0,USA,1816.83
Cat,Abyssinian,20,4.79,2,1,USA,2228.73
Cat,Abyssinian,19,4.68,1,1,Ethiopia,2846.46
Cat,Abyssinian,25,4.6,1,1,Ethiopia,2067.11
Cat,Abyssinian,3,5.27,1,1,Ethiopia,2864.55
Cat,Abyssinian,2,3.88,1,1,Ethiopia,3257.88
Cat,Abyssinian,17,5.03,2,1,Ethiopia,2984.08
Cat,Abyssinian,9,4.66,1,1,Ethiopia,2316.41
Cat,Abyssinian,21,3.85,1,1,USA,2472.1
Cat,Abyssinian,5,4.04,0,1,USA,2099.11
Cat,Abyssinian,36,5.06,1,1,England,1645.05
Cat,Abyssinian,10,5.21,0,0,USA,1571.26
Cat,Abyssinian,57,4.58,0,0,England,1468.05
Cat,Abyssinian,40,4.1,2,1,England,2155.2
Cat,Abyssinian,16,4.51,0,1,Ethiopia,1740.67
Cat,Abyssinian,5,4.13,1,1,Ethiopia,3166.51
Cat,Abyssinian,11,4.77,0,1,England,2593.64
Cat,Abyssinian,58,4.14,1,1,USA,1922.64
Cat,Abyssinian,14,4.68,1,0,Ethiopia,1605.39
Cat,Abyssinian,6,3.74,1,1,England,2659.96
Cat,Abyssinian,26,4.27,1,1,England,2256.02
Cat,Abyssinian,58,4.42,2,1,Ethiopia,2101.18
Cat,Abyssinian,11,4.77,0,1,England,1919.89
Cat,Abyssinian,51,4.31,0,0,England,1944.18
Cat,Abyssinian,37,5.14,1,0,Ethiopia,1752.0
Cat,Abyssinian,6,4.63,1,1,England,2160.51
Cat,Abyssinian,24,3.75,1,1,England,2198.11
Cat,Abyssinian,3,5.09,1,1,England,2539.35
Cat,Abyssinian,13,5.02,1,1,Ethiopia,2867.11
Cat,Abyssinian,7,4.36,1,1,USA,1983.67
Cat,Abyssinian,20,4.58,1,1,England,2095.14
Cat,Abyssinian,32,4.81,2,0,USA,1575.2
Cat,Abyssinian,33,5.1,0,1,Ethiopia,2132.04
Cat,Abyssinian,20,4.21,1,1,England,2727.45
Cat,Abyssinian,3,4.25,0,1,USA,2319.79
Cat,Abyssinian,16,4.87,1,0,USA,1736.59
Cat,Abyssinian,31,4.6,1,1,England,1982.96
Cat,Abyssinian,55,4.57,2,1,USA,2008.66
Cat,Abyssinian,40,4.07,2,0,England,2397.35
Cat,Abyssinian,26,5.26,1,1,Ethiopia,2075.09
Cat,Abyssinian,5,3.99,1,1,Ethiopia,3339.98
Cat,Abyssinian,58,3.67,2,1,England,2089.29
Cat,Abyssinian,57,4.82,1,1,England,2025.24
Cat,Abyssinian,9,3.97,2,0,England,2890.64
Cat,Abyssinian,45,4.54,1,1,England,1705.76
Cat,Abyssinian,18,5.25,2,1,USA,2205.23
Cat,Abyssinian,20,5.37,2,1,England,2389.2
Cat,Abyssinian,18,4.44,2,1,USA,2953.43
Cat,Abyssinian,30,3.72,1,1,Ethiopia,2479.03
Cat,Abyssinian,7,4.71,2,1,England,2607.89
Cat,Abyssinian,28,4.91,1,1,USA,1647.88
Cat,Abyssinian,24,3.84,2,1,England,2350.14
Cat,Abyssinian,37,4.99,1,1,Ethiopia,2265.83
Cat,Abyssinian,13,4.4,1,1,USA,2220.41
Cat,Abyssinian,17,4.71,1,1,USA,1972.55
Cat,Abyssinian,60,4.97,1,1,USA,1905.65
Cat,Abyssinian,10,4.51,0,1,USA,2453.45
Cat,Abyssinian,27,4.14,0,1,USA,1871.76
Cat,Abyssinian,15,4.22,1,1,USA,2498.82
Cat,Abyssinian,55,3.8,2,1,England,2782.63
Cat,Abyssinian,27,5.32,1,0,USA,1963.45
Cat,Abyssinian,7,3.72,1,0,Ethiopia,1887.49
Cat,Abyssinian,32,4.3,1,1,Ethiopia,2402.24
Cat,Abyssinian,41,5.15,0,0,England,1558.59
Cat,Abyssinian,39,4.47,1,1,England,2317.36
Cat,Abyssinian,3,3.73,1,1,Ethiopia,3188.59
Cat,Abyssinian,35,4.47,2,0,Ethiopia,2355.36
Cat,Abyssinian,6,4.71,1,1,Ethiopia,2693.32
Cat,Abyssinian,14,4.4,1,1,Ethiopia,2647.06
Cat,Abyssinian,44,4.84,2,1,England,2432.46
Cat,Abyssinian,9,4.06,1,1,England,2804.79
Cat,Abyssinian,21,4.51,1,1,Ethiopia,2788.03
Cat,Abyssinian,55,3.93,1,1,England,2123.47
Cat,Abyssinian,19,3.68,1,1,USA,1955.78
Cat,Abyssinian,5,4.33,1,0,USA,1899.04
Cat,Abyssinian,23,3.74,0,0,USA,1600.44
Cat,Abyssinian,32,3.81,1,1,USA,1707.4
Cat,Abyssinian,57,4.57,1,1,Ethiopia,2335.34
Cat,Abyssinian,32,4.32,1,1,England,2111.98
Cat,Abyssinian,54,4.33,1,1,England,1654.25
Cat,Abyssinian,34,4.94,0,1,Ethiopia,1426.6
Cat,Abyssinian,21,4.6,2,1,USA,2950.3
Cat,Abyssinian,3,4.48,0,0,Ethiopia,1983.91
Cat,Abyssinian,20,4.14,1,1,Ethiopia,2865.23
Cat,Abyssinian,18,5.36,2,1,England,2784.96
Cat,Abyssinian,25,3.72,0,1,USA,1635.82
Cat,Abyssinian,44,5.35,1,1,Ethiopia,2341.34
Cat,Abyssinian,56,4.86,1,1,Ethiopia,2134.72
Cat,Abyssinian,49,5.18,1,1,England,2014.84
Cat,Abyssinian,49,5.1,0,1,USA,1732.07
Cat,Abyssinian,35,3.91,0,1,England,1617.55
Cat,Abyssinian,22,5.36,1,1,USA,2529.69
Cat,Abyssinian,9,5.26,1,1,England,2926.83
Cat,Abyssinian,53,5.25,2,0,England,1576.66
Cat,Abyssinian,12,4.93,2,1,USA,2586.41
Cat,Abyssinian,20,4.24,0,1,England,1859.75
Cat,Abyssinian,13,3.91,1,1,USA,2139.44
Cat,Abyssinian,58,3.83,1,1,USA,2397.65
Cat,Abyssinian,27,4.95,1,1,England,1592.54
Cat,Abyssinian,9,3.82,1,1,Ethiopia,2624.67
Cat,Abyssinian,45,4.01,0,0,USA,941.43
Cat,Abyssinian,5,4.56,1,1,USA,2358.51
Cat,Abyssinian,17,4.58,1,1,England,2540.02
Cat,Abyssinian,6,4.87,1,1,England,2761.12
Cat,Abyssinian,6,4.4,0,1,Ethiopia,2477.08
Cat,Abyssinian,33,3.8,2,1,Ethiopia,2012.79
Cat,Abyssinian,21,4.34,2,1,USA,2571.72
Cat,Abyssinian,53,4.83,2,1,USA,2194.07
Cat,Abyssinian,18,4.34,2,0,USA,2365.93
Cat,Abyssinian,7,4.9,0,1,England,1776.66
Cat,Abyssinian,18,3.81,2,1,England,2471.52
Cat,Abyssinian,8,3.78,1,1,Ethiopia,2761.3
Cat,Abyssinian,10,4.13,1,1,USA,2203.07
Cat,Abyssinian,3,4.6,2,0,England,3141.55
Cat,Abyssinian,13,3.71,1,1,Ethiopia,2722.23
Cat,Abyssinian,8,3.95,1,0,England,2020.48
Cat,Abyssinian,31,5.09,1,1,USA,2157.93
Cat,Abyssinian,35,4.21,2,1,England,2365.91
Cat,Abyssinian,17,4.08,1,0,Ethiopia,1698.0
Cat,Abyssinian,60,5.01,2,1,USA,2033.36
Cat,Abyssinian,25,4.55,1,0,England,1615.66
Cat,Abyssinian,5,4.87,0,1,USA,2714.4
Cat,Abyssinian,24,4.71,2,1,Ethiopia,2664.45
Cat,Abyssinian,54,4.45,2,0,England,2205.12
Cat,Abyssinian,17,3.93,1,1,USA,1770.08
Cat,Abyssinian,46,3.71,1,0,England,1933.21
Cat,Abyssinian,30,4.56,0,1,USA,2010.97
Cat,Abyssinian,52,5.07,1,0,Ethiopia,2246.05
Cat,Abyssinian,2,4.93,1,1,USA,2678.85
Cat,Abyssinian,6,4.96,1,1,USA,2045.48
Cat,Abyssinian,19,5.04,2,1,England,2648.86
Cat,Abyssinian,44,5.38,2,1,Ethiopia,2276.43
Cat,Abyssinian,23,4.93,2,1,USA,2581.04
Cat,Abyssinian,37,5.21,2,1,USA,2135.93
Cat,Abyssinian,15,4.69,0,1,England,2310.93
Cat,Abyssinian,23,4.04,1,1,Ethiopia,2563.76
Cat,Abyssinian,2,5.16,2,1,USA,2748.95
Cat,Abyssinian,52,4.48,2,1,Ethiopia,2208.89
Cat,Abyssinian,52,4.61,2,1,USA,2468.12
Cat,Abyssinian,24,4.36,1,0,USA,1495.25
Cat,Abyssinian,49,5.05,0,1,USA,1740.59
Cat,Abyssinian,17,3.81,1,1,Ethiopia,2327.57
Cat,Abyssinian,58,5.29,1,1,USA,1646.52
Cat,Abyssinian,2,3.94,1,1,USA,3048.81
Cat,Abyssinian,20,5.37,2,0,Ethiopia,2290.51
Cat,Abyssinian,13,4.79,1,1,USA,2631.08
Cat,Abyssinian,7,3.63,1,1,England,2682.91
Cat,Abyssinian,49,4.36,2,1,England,2531.75
Cat,Abyssinian,49,4.84,0,0,USA,1807.63
Cat,Abyssinian,10,4.69,1,1,USA,2489.4
Cat,Abyssinian,50,3.97,0,1,Ethiopia,1477.93
Cat,Abyssinian,11,5.09,2,1,Ethiopia,2893.13
Cat,Abyssinian,16,4.09,0,1,England,2045.9
Cat,Abyssinian,23,5.2,0,1,England,1692.14
Cat,Abyssinian,22,4.81,0,0,England,2153.47
Cat,Abyssinian,24,5.01,0,1,Ethiopia,2079.23
Cat,Abyssinian,59,4.47,1,1,USA,2008.06
Cat,Abyssinian,52,4.36,2,1,England,2667.28
Cat,Abyssinian,10,4.23,1,1,Ethiopia,2487.48
Cat,Abyssinian,47,5.29,0,1,USA,1547.55
Cat,Abyssinian,3,3.95,2,1,USA,2575.65
Cat,Abyssinian,37,4.37,1,1,England,1914.03
Cat,Abyssinian,44,4.63,1,0,USA,1776.61
Cat,Abyssinian,21,4.06,1,1,England,2241.01
Cat,Abyssinian,55,4.61,1,1,USA,1787.11
Cat,Abyssinian,26,4.39,1,1,Ethiopia,2127.17
Cat,Abyssinian,14,3.91,1,0,USA,1791.85
Cat,Abyssinian,45,4.11,1,1,Ethiopia,2537.29
Cat,Abyssinian,31,3.75,1,1,England,1817.88
Cat,Abyssinian,23,4.11,1,1,England,2676.07
Cat,Abyssinian,46,4.89,2,1,USA,2005.56
Cat,Abyssinian,23,4.88,1,1,USA,2115.09
Cat,Abyssinian,4,5.02,1,0,Ethiopia,2651.53
Cat,Abyssinian,11,3.68,1,1,England,2360.41
Cat,Abyssinian,7,4.21,1,0,USA,2405.57
Cat,Abyssinian,4,3.92,1,1,England,2554.54
Cat,Abyssinian,57,4.29,1,1,England,1583.45
Cat,Abyssinian,2,4.53,1,1,USA,2856.89
Cat,Abyssinian,22,5.27,2,1,England,3100.91
Cat,Abyssinian,25,5.17,1,1,USA,1871.22
Cat,Abyssinian,16,3.73,1,1,Ethiopia,1983.82
Cat,Abyssinian,9,4.95,1,1,England,2210.56
Cat,Abyssinian,2,5.06,1,0,USA,2665.77
Cat,Abyssinian,9,3.97,2,1,USA,2184.21
Cat,Abyssinian,28,5.35,2,1,USA,2308.08
Cat,Abyssinian,5,5.14,1,1,USA,3104.48
Cat,Abyssinian,59,4.73,1,1,Ethiopia,2047.6
Cat,Abyssinian,26,4.63,1,1,USA,2140.35
Cat,Abyssinian,23,5.28,1,0,USA,2308.37
Cat,Abyssinian,13,4.15,2,1,USA,2817.78
Cat,Abyssinian,14,4.94,1,1,England,1886.48
Cat,Abyssinian,9,4.86,1,1,USA,2797.57
Cat,Abyssinian,55,4.4,1,1,USA,1680.89
Cat,Abyssinian,14,3.88,2,1,USA,2467.26
Cat,Abyssinian,51,4.74,1,0,USA,1131.85
Cat,Abyssinian,26,4.13,1,1,USA,2095.24
Cat,Abyssinian,15,4.63,0,1,USA,1798.13
Cat,Abyssinian,8,3.85,1,0,England,2361.86
Cat,Abyssinian,17,3.85,1,1,England,2286.28
Cat,Abyssinian,11,3.96,1,1,England,2108.52
Cat,Abyssinian,16,3.93,1,0,USA,1998.49
Cat,Abyssinian,38,4.38,2,0,USA,2114.7
Cat,Abyssinian,5,4.29,1,1,USA,3051.7
Cat,Abyssinian,18,4.95,0,1,Ethiopia,2543.4
Cat,Abyssinian,37,5.24,1,1,England,1862.9
Cat,Abyssinian,14,3.83,1,1,England,2595.71
Cat,Abyssinian,59,4.96,2,1,Ethiopia,2810.55
Cat,Abyssinian,21,5.08,2,1,Ethiopia,2299.46
Cat,Abyssinian,53,4.67,1,0,England,1768.37
Cat,Abyssinian,31,5.29,2,1,England,2415.67
Cat,Abyssinian,20,4.53,0,0,Ethiopia,1893.95
Cat,Abyssinian,7,5.23,0,1,England,2031.34
Cat,Abyssinian,6,3.8,1,1,Ethiopia,2959.44
Cat,Abyssinian,9,4.91,2,1,England,2445.91
Cat,Abyssinian,55,4.82,2,1,USA,1984.45
Cat,Abyssinian,30,4.19,0,1,England,1436.56
Cat,Abyssinian,6,4.4,2,1,England,2516.39
Cat,Abyssinian,14,4.64,2,1,USA,2743.97
Cat,Abyssinian,21,4.16,2,0,USA,2159.28
Cat,Abyssinian,43,4.99,2,1,Ethiopia,2356.2
Cat,Abyssinian,58,4.45,0,1,USA,1972.2
Cat,Abyssinian,16,4.6,1,1,USA,2319.37
Cat,Abyssinian,5,4.57,2,1,England,3281.48
